timestamp,action,price,stop_loss,take_profit,balance,position
2021-02-20 06:05:00,BUY,11.305,10.739749999999999,12.435500000000001,958.9808787204178,9.41486522964545
2021-02-20 07:55:00,SELL,10.9037,,,1061.5350878588984,
2021-02-21 09:55:00,BUY,10.3641,9.845895,11.400510000000002,955.4877325817944,10.232181788780883
2021-02-21 18:00:00,TAKE-PROFIT,11.5207,,,1073.2517474190684,
2021-02-22 16:45:00,BUY,11.0652,10.511940000000001,12.171720000000002,966.0338978519035,9.689644070343503
2021-02-22 18:30:00,TAKE-PROFIT,12.3111,,,1085.204784789195,
2021-02-23 11:15:00,BUY,14.2498,13.53731,15.674780000000002,976.7928267887544,7.607963480220113
2021-02-23 11:40:00,STOP-LOSS,13.2645,,,1077.6077425405506,
2021-02-26 14:35:00,BUY,14.2632,13.55004,15.68952,969.9547290607496,7.547605970595729
2021-02-26 21:55:00,SELL,13.6402,,,1072.8026331659094,
2021-02-27 02:40:00,BUY,14.3127,13.597064999999999,15.743970000000001,965.629650112635,7.4879640496394355
2021-02-27 02:50:00,SELL,14.0511,,,1070.7385676388658,
2021-02-27 12:55:00,BUY,14.3577,13.639814999999999,15.793470000000001,963.7717847317431,7.450133580387019
2021-02-27 14:30:00,STOP-LOSS,13.5759,,,1064.8129109372453,
2021-02-27 20:25:00,BUY,13.8882,13.193789999999998,15.27702,958.4381011346145,7.659366210353452
2021-02-27 22:25:00,SELL,13.5373,,,1062.0215521958328,
2021-02-28 19:45:00,BUY,12.9773,12.328434999999999,14.275030000000001,955.9255991314691,8.175502844533433
2021-03-01 04:45:00,TAKE-PROFIT,14.2859,,,1072.6032208021024,
2021-03-01 23:05:00,BUY,15.0298,14.27831,16.532780000000002,965.4501590439725,7.129373761336148
2021-03-02 02:35:00,SELL,14.3376,,,1067.566050175265,
2021-03-02 10:35:00,BUY,14.6999,13.964904999999998,16.169890000000002,960.916201762756,7.255141083443356
2021-03-02 17:00:00,SELL,14.2224,,,1063.9985347893758,
2021-03-03 03:20:00,BUY,14.0602,13.35719,15.466220000000002,957.7050811639172,7.559882051852652
2021-03-03 14:25:00,SELL,13.9167,,,1062.8084831043839,
2021-03-03 18:05:00,BUY,14.4216,13.70052,15.863760000000001,956.6339156422559,7.362190565688131
2021-03-03 20:45:00,SELL,14.1441,,,1060.6613436628254,
2021-03-05 13:10:00,BUY,12.6663,12.032984999999998,13.93293,954.7012754309092,8.36551070414535
2021-03-05 17:35:00,SELL,12.3993,,,1058.3240258279448,
2021-03-05 21:15:00,BUY,12.6042,11.97399,13.864620000000002,952.5974556477331,8.388201566161413
2021-03-06 01:40:00,SELL,12.5022,,,1057.3635582945758,
2021-03-06 15:10:00,BUY,12.417,11.796149999999999,13.658700000000001,951.7329388209477,8.506935610342927
2021-03-07 05:55:00,SELL,12.7454,,,1060.0488116518843,
2021-03-07 10:05:00,BUY,13.0852,12.43094,14.393720000000002,954.1499353678611,8.093026952895121
2021-03-08 02:50:00,SELL,13.5107,,,1063.3830521610887,
2021-03-08 15:25:00,BUY,13.5875,12.908125,14.946250000000001,957.1510852501959,7.818360030240497
2021-03-09 00:35:00,SELL,13.381,,,1061.6639433392793,
2021-03-09 02:55:00,BUY,13.7692,13.080739999999999,15.146120000000002,955.6037153996853,7.702715331289691
2021-03-10 01:20:00,TAKE-PROFIT,15.1694,,,1072.3324397762046,
2021-03-10 09:20:00,BUY,14.59,13.8605,16.049,965.2064290425618,7.3424270550817585
2021-03-10 20:20:00,SELL,14.4423,,,1071.1419217659115,
2021-03-11 12:50:00,BUY,14.0667,13.363365,15.473370000000003,964.134843781497,7.607120218986298
2021-03-11 17:40:00,TAKE-PROFIT,15.57,,,1082.459262729304,
2021-03-13 09:20:00,BUY,14.4345,13.712774999999999,15.877950000000002,974.3215823826466,7.491612480283868
2021-03-14 02:35:00,SELL,14.9779,,,1086.417996328522,
